num_stas,policy,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,ee_kbit_j,e_per_pkt_uj,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac
400,traffic_split,42,0.441875,36.1984,3133.147839,7856.88167,0.558125,0.787963,0.50427,0.503469,1.0,488.50676,44.844012,102.268934,289.582698,51.811116,22.23003,46063.815199,8007.720713,12584.206667,7.1,3048.00516,4952.615553,1.0
400,traffic_split,7,0.443333,36.317867,3116.166472,7922.119076,0.556667,0.787956,0.498969,0.49879,1.0,492.932145,44.465868,102.264135,294.513199,51.688943,22.103164,46328.209076,7911.958437,12484.333333,7.1,3028.88628,4875.972157,1.0
400,traffic_split,99,0.448542,36.744533,2976.485297,7384.85811,0.551458,0.724917,0.503182,0.502917,1.0,489.765865,45.14508,102.274444,290.560552,51.785789,22.507408,45496.132382,7635.686597,11988.418667,7.1,3047.48184,4581.104757,1.0
400,laca,42,0.385104,31.547733,3668.073759,9073.828949,0.614896,0.752811,0.480809,0.480187,1.0,483.368254,37.647912,102.165849,291.777425,51.777069,19.579937,52298.431605,7282.875479,10178.985333,7.1,3028.458667,4247.316812,0.9975
400,laca,7,0.383437,31.4112,3824.230896,9421.644639,0.616563,0.756176,0.481881,0.481881,1.0,477.342258,37.605348,102.160161,285.646236,51.930513,19.741307,51870.932652,7260.582907,10152.209333,7.1,3026.00269,4227.480217,1.0
400,laca,99,0.381979,31.291733,3755.65761,9444.959965,0.618021,0.747332,0.482597,0.481766,1.0,477.316812,37.580928,102.162294,285.642945,51.930645,19.667273,52066.191653,7246.099723,9954.558667,7.1,3040.394107,4198.605617,1.0
400,rl,42,0.529062,43.3408,3571.169059,8973.37174,0.470938,0.845235,0.396016,0.396016,1.0,440.705857,42.381108,102.424273,242.917132,52.983344,29.503216,34708.080918,7227.05823,10465.076,7.1,3030.862833,4189.095397,1.0
400,rl,7,0.535729,43.886933,3619.025406,9009.088109,0.464271,0.866889,0.388816,0.388816,1.0,445.811183,42.305268,102.432804,248.222253,52.850858,29.532862,34673.23995,7197.659312,10101.504,7.1,3027.03328,4163.526032,0.9975
400,rl,99,0.524167,42.939733,3651.835827,8993.40791,0.475833,0.861799,0.39942,0.399327,1.0,440.274953,42.402204,102.417519,242.460473,52.994757,29.258807,34998.008956,7201.74339,10152.761333,7.1,3038.501277,4156.142113,1.0
600,no_raw,42,0.084931,10.436267,2958.193753,5054.899515,0.915069,0.813169,0.818231,0.764934,1.0,2498.237645,33.138856,101.533686,2363.565103,0.0,0.83549,1225627.626143,47727.624901,119616.204,7.1,4043.695162,43676.829739,0.821667
600,no_raw,7,0.086181,10.589867,2935.010529,5047.71785,0.913819,0.801618,0.816361,0.763428,1.0,2498.237787,33.13964,101.532867,2363.56528,0.0,0.847787,1207850.662584,47143.285615,119988.316,7.1,4028.337604,43107.848011,0.813333
600,no_raw,99,0.085139,10.461867,2941.576991,5028.098352,0.914861,0.804696,0.817554,0.764783,1.0,2498.233246,33.1332,101.534614,2363.565432,0.0,0.837541,1222626.384731,48341.464934,119808.32,7.1,4047.779777,44286.585157,0.818333
600,static,42,0.262986,32.315733,3749.238456,9172.697205,0.737014,0.716979,0.497575,0.496969,1.0,512.434289,28.876672,101.963114,330.766153,50.82835,12.612635,81188.427044,12306.075209,19208.562667,7.1,4550.547469,7748.42774,1.0
600,static,7,0.262639,32.273067,3599.806983,8798.897284,0.737361,0.70708,0.497531,0.497271,1.0,508.200701,28.859952,101.961929,326.442318,50.936502,12.700914,80624.119708,11920.342967,18795.862667,7.1,4559.539397,7353.70357,0.998333
600,static,99,0.261389,32.119467,3735.776002,9223.358895,0.738611,0.731154,0.49909,0.498744,1.0,511.011519,28.863392,101.961337,329.322293,50.864498,12.570936,81457.734228,12065.055953,18945.656,7.1,4568.58357,7489.372383,0.998333
600,adaptive,42,0.248472,30.532267,4160.414178,10079.714605,0.751528,0.671729,0.528156,0.527467,1.0,530.365975,29.076544,101.924961,348.992015,50.372456,11.51366,88937.838206,12737.5538,20228.294667,7.1,4556.506216,8173.947584,1.0
600,adaptive,7,0.249097,30.609067,4066.631619,10012.119308,0.750903,0.656652,0.527938,0.526474,1.0,529.590733,29.080576,101.92733,348.190359,50.392467,11.559517,88585.012422,12703.659769,19987.869333,7.1,4559.046636,8137.513133,1.0
600,adaptive,99,0.247639,30.429867,4059.098513,10078.463323,0.752361,0.664428,0.528642,0.527952,1.0,525.503197,29.062232,101.925079,344.019067,50.496818,11.58123,88418.933829,12499.320318,19722.364,7.1,4570.760896,7921.459422,1.0
600,cluster_csv,42,0.294931,36.241067,3217.083643,8398.829419,0.705069,0.659489,0.463375,0.462359,1.0,506.665203,29.670144,102.026861,323.972731,50.995467,14.305726,71579.732055,12171.552856,19472.417333,7.1,4575.039291,7589.413564,1.0
600,cluster_csv,7,0.301389,37.034667,3339.378529,8871.732334,0.698611,0.646195,0.45589,0.455467,1.0,506.194507,29.740328,102.039421,323.405404,51.009354,14.632583,69980.807431,11980.816187,19330.093333,7.1,4566.907947,7406.80824,1.0
