num_stas,policy,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,ee_kbit_j,e_per_pkt_uj,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac
200,laca,7,0.937292,38.391467,1799.306126,4475.27021,0.062708,0.996841,0.334008,0.334008,1.0,579.322992,65.485224,103.144969,360.724633,49.968167,39.761722,25753.411525,3422.372971,4492.378667,7.1,1497.307897,1917.965074,0.975
200,laca,99,0.926667,37.956267,1860.256243,4512.36175,0.073333,0.994316,0.348303,0.348303,1.0,584.026771,66.443064,103.129742,364.584842,49.869123,38.994377,26260.196533,3413.93615,4560.048,7.1,1508.844862,1897.991289,0.975
400,no_raw,42,0.127396,10.436267,2911.490294,5053.717315,0.872604,0.881943,0.867882,0.805397,1.0,2513.458096,50.236164,101.567408,2361.654524,0.0,1.245646,822063.154865,31769.300701,78631.648,7.1,3026.184955,28736.015746,0.97
400,no_raw,7,0.127083,10.410667,2948.067537,5012.016851,0.872917,0.887125,0.868427,0.805732,1.0,2513.474707,50.258508,101.562609,2361.653589,0.0,1.242583,824090.067716,32465.612349,79149.74,7.1,3027.730369,29430.781979,0.975
400,no_raw,99,0.12875,10.5472,2903.976991,5044.764594,0.87125,0.879268,0.866233,0.804371,1.0,2513.450387,50.225268,101.570326,2361.654793,0.0,1.258891,813414.364876,32587.48122,79841.896,7.1,3022.917385,29557.463835,0.97
400,static,42,0.367917,30.139733,3325.611377,9076.632723,0.632083,0.692944,0.488854,0.487797,1.0,522.565829,36.901476,102.133592,332.776331,50.75443,17.30293,59180.728036,7316.303623,10393.449333,7.1,3010.587147,4298.616476,0.9725
400,static,7,0.362708,29.713067,3268.255686,8803.115717,0.637292,0.682289,0.492363,0.491515,1.0,544.998693,36.737556,102.122395,355.963445,50.175297,16.355856,62607.546591,7401.070154,10400.902667,7.1,3018.244201,4375.725953,0.9625
400,static,99,0.36875,30.208,3244.413275,8884.531592,0.63125,0.688428,0.483254,0.482935,1.0,553.394406,36.651852,102.13694,364.647292,49.958322,16.376024,62530.441327,7308.779645,9984.966667,7.1,3019.021549,4282.658096,0.9575
400,adaptive,42,0.436146,35.729067,3071.100846,7661.641029,0.563854,0.783201,0.493019,0.492835,1.0,570.458203,43.284084,102.255873,375.24423,49.674017,18.789668,54498.037075,7874.470191,11966.856,7.1,3037.90608,4829.464111,0.96
400,adaptive,7,0.434479,35.592533,3095.367756,7754.605934,0.565521,0.772837,0.495452,0.495268,1.0,577.512531,43.277688,102.247416,382.494584,49.492844,18.489227,55383.604047,7702.427909,11525.770667,7.1,3010.879428,4684.448482,0.955
